ctr : 1248  | I: ff15 | Q: 001a
ctr : 1249  | I: ff0a | Q: 003a
ctr : 1250  | I: ff05 | Q: 002c
ctr : 1251  | I: ff35 | Q: 004a
ctr : 1252  | I: fef4 | Q: 0084
ctr : 1253  | I: feed | Q: 0087
ctr : 1254  | I: ff04 | Q: 0091
ctr : 1255  | I: ff1f | Q: 00a7
ctr : 1256  | I: ff35 | Q: 00c9
ctr : 1257  | I: ff5f | Q: 00df
ctr : 1258  | I: ff6a | Q: 010d
ctr : 1259  | I: ff7d | Q: 011d
ctr : 1260  | I: ffa4 | Q: 0125
ctr : 1261  | I: ffb3 | Q: 0124
ctr : 1262  | I: fff1 | Q: 0114
ctr : 1263  | I: 0000 | Q: 0120
ctr : 1264  | I: 002d | Q: 0156
ctr : 1265  | I: 002c | Q: 011b
ctr : 1266  | I: 0062 | Q: 0109
ctr : 1267  | I: 009c | Q: 0132
ctr : 1268  | I: 009e | Q: 010d
ctr : 1269  | I: 00b8 | Q: 00f1
ctr : 1270  | I: 00ef | Q: 00d9
ctr : 1271  | I: 0113 | Q: 00e4
ctr : 1272  | I: 0103 | Q: 00af
ctr : 1273  | I: 011c | Q: 009a
ctr : 1274  | I: 011f | Q: 0073
ctr : 1275  | I: fffc | Q: fff0
ctr : 1276  | I: 000f | Q: ffeb
ctr : 1277  | I: ffe5 | Q: ffed
ctr : 1278  | I: fff5 | Q: ffe2
ctr : 1279  | I: 0027 | Q: 000f
ctr : 1280  | I: fff2 | Q: ffe3
ctr : 1281  | I: fffb | Q: 0018
ctr : 1282  | I: 0000 | Q: 0004
ctr : 1283  | I: 0003 | Q: 0001
ctr : 1284  | I: 0001 | Q: 000a
ctr : 1285  | I: ffe4 | Q: ffeb
ctr : 1286  | I: 00b6 | Q: fef2
ctr : 1287  | I: 0088 | Q: fefb
ctr : 1288  | I: 009a | Q: fec7
ctr : 1289  | I: 005e | Q: feaf
ctr : 1290  | I: 0043 | Q: fecb
ctr : 1291  | I: 0015 | Q: fed6
ctr : 1292  | I: ffe5 | Q: feac
ctr : 1293  | I: ffc5 | Q: feb7
ctr : 1294  | I: ffc4 | Q: fecb
ctr : 1295  | I: ff8d | Q: fec9
ctr : 1296  | I: ff81 | Q: fedf
ctr : 1297  | I: ff5c | Q: feee
ctr : 1298  | I: ff42 | Q: fed4
ctr : 1299  | I: ff35 | Q: ff10
ctr : 1300  | I: fef7 | Q: ff26
ctr : 1301  | I: ff06 | Q: ff44
ctr : 1302  | I: ff09 | Q: ff52
ctr : 1303  | I: fef6 | Q: ff79
ctr : 1304  | I: fefe | Q: ff8c
ctr : 1305  | I: feed | Q: ffac
ctr : 1306  | I: fef6 | Q: ffe4
ctr : 1307  | I: fecd | Q: ffe1
ctr : 1308  | I: fece | Q: 0016
ctr : 1309  | I: febb | Q: 0006
ctr : 1310  | I: fef2 | Q: 0060
ctr : 1311  | I: feed | Q: 0065
ctr : 1312  | I: fedb | Q: 007d
ctr : 1313  | I: ff0b | Q: 0076
ctr : 1314  | I: fefc | Q: 00d4
ctr : 1315  | I: ff07 | Q: 00d6
ctr : 1316  | I: ff0e | Q: 00fb
ctr : 1317  | I: ff06 | Q: 00f4
ctr : 1318  | I: ff4a | Q: 00fe
ctr : 1319  | I: ff87 | Q: 010f
ctr : 1320  | I: ff8e | Q: 00fc
ctr : 1321  | I: ffb3 | Q: 0157
ctr : 1322  | I: fffe | Q: 0146
ctr : 1323  | I: fffd | Q: 013c
ctr : 1324  | I: 000b | Q: 013d
ctr : 1325  | I: 0042 | Q: 012e
ctr : 1326  | I: 004f | Q: 013b
ctr : 1327  | I: 00a1 | Q: 0139
ctr : 1328  | I: 008f | Q: 00f8
ctr : 1329  | I: 00a4 | Q: 00ec
ctr : 1330  | I: 00de | Q: 00d5
ctr : 1331  | I: 00f6 | Q: 00cf
ctr : 1332  | I: 00e0 | Q: 009a
ctr : 1333  | I: 0113 | Q: 0099
ctr : 1334  | I: 0120 | Q: 009d
ctr : 1335  | I: 0117 | Q: 005d
ctr : 1336  | I: 012d | Q: 0035
ctr : 1337  | I: 011b | Q: 001e
ctr : 1338  | I: 0122 | Q: ffeb
ctr : 1339  | I: 012d | Q: ffdc
ctr : 1340  | I: 0112 | Q: ffaf
ctr : 1341  | I: 00f9 | Q: ffbd
ctr : 1342  | I: 00f8 | Q: ff94
ctr : 1343  | I: ff00 | Q: 0074
ctr : 1344  | I: ff3b | Q: 00a2
ctr : 1345  | I: ff3e | Q: 00d3
ctr : 1346  | I: ff73 | Q: 00bd
ctr : 1347  | I: ff7b | Q: 00bb
ctr : 1348  | I: 0073 | Q: ff1d
ctr : 1349  | I: ff8f | Q: 00d3
ctr : 1350  | I: ffa7 | Q: 00be
ctr : 1351  | I: ffc5 | Q: 00eb
ctr : 1352  | I: ffcc | Q: 00ea
ctr : 1353  | I: ffdb | Q: 00d0
ctr : 1354  | I: 001a | Q: 00df
ctr : 1355  | I: 0021 | Q: 00d8
ctr : 1356  | I: 0038 | Q: 00e7
ctr : 1357  | I: 002c | Q: 00d2
ctr : 1358  | I: 001d | Q: 00d4
ctr : 1359  | I: 0036 | Q: 00cb
ctr : 1360  | I: ffbe | Q: ff28
ctr : 1361  | I: 0058 | Q: 00ba
ctr : 1362  | I: 007c | Q: 00b0
ctr : 1363  | I: 0075 | Q: 009c
ctr : 1364  | I: 009b | Q: 0072
ctr : 1365  | I: 008d | Q: 0074
ctr : 1366  | I: 0090 | Q: 006f
ctr : 1367  | I: 00c9 | Q: 009e
ctr : 1368  | I: 00ab | Q: 007e
ctr : 1369  | I: 00aa | Q: 006d
ctr : 1370  | I: 00c1 | Q: 004b
ctr : 1371  | I: 00d6 | Q: 003d
ctr : 1372  | I: ff2c | Q: ffcc
ctr : 1373  | I: 00bf | Q: 0045
ctr : 1374  | I: 00e9 | Q: 000b
ctr : 1375  | I: 00f0 | Q: ffe9
ctr : 1376  | I: 00f8 | Q: ffe4
ctr : 1377  | I: 00b4 | Q: 0000
ctr : 1378  | I: 00ed | Q: ffc1
ctr : 1379  | I: 00ed | Q: ff8a
ctr : 1380  | I: 00e4 | Q: ff7a
ctr : 1381  | I: 00e1 | Q: ff63
ctr : 1382  | I: 00b9 | Q: ff5d
ctr : 1383  | I: 00d9 | Q: ff29
ctr : 1384  | I: ff38 | Q: 0105
ctr : 1385  | I: 00a8 | Q: ff0a
ctr : 1386  | I: 008d | Q: fef9
ctr : 1387  | I: 007e | Q: fee4
ctr : 1388  | I: 0031 | Q: fede
ctr : 1389  | I: 0028 | Q: fef1
ctr : 1390  | I: 0014 | Q: fed4
ctr : 1391  | I: 0009 | Q: fed4
ctr : 1392  | I: ffbf | Q: fee6
ctr : 1393  | I: ffd5 | Q: fee9
ctr : 1394  | I: ff88 | Q: fee8
ctr : 1395  | I: ff3f | Q: fedb
ctr : 1396  | I: ff36 | Q: fed8
ctr : 1397  | I: ff31 | Q: ff0f
ctr : 1398  | I: ff06 | Q: fef8
ctr : 1399  | I: fee4 | Q: ff46
ctr : 1400  | I: fef8 | Q: ff77
ctr : 1401  | I: fed0 | Q: ff66
ctr : 1402  | I: feb8 | Q: ff8c
ctr : 1403  | I: ffd5 | Q: fff9
ctr : 1404  | I: 0004 | Q: 000d
ctr : 1405  | I: ffea | Q: 0006
ctr : 1406  | I: 0023 | Q: 0013
ctr : 1407  | I: ffe3 | Q: 0015
ctr : 1408  | I: xxxx | Q: xxxx
ctr : 1409  | I: xxxx | Q: xxxx
ctr : 1410  | I: xxxx | Q: xxxx
ctr : 1411  | I: xxxx | Q: xxxx
ctr : 1412  | I: xxxx | Q: xxxx
ctr : 1413  | I: xxxx | Q: xxxx
ctr : 1414  | I: xxxx | Q: xxxx
ctr : 1415  | I: xxxx | Q: xxxx
ctr : 1416  | I: xxxx | Q: xxxx
ctr : 1417  | I: xxxx | Q: xxxx
ctr : 1418  | I: xxxx | Q: xxxx
ctr : 1419  | I: xxxx | Q: xxxx
ctr : 1420  | I: xxxx | Q: xxxx
ctr : 1421  | I: xxxx | Q: xxxx
ctr : 1422  | I: xxxx | Q: xxxx
ctr : 1423  | I: xxxx | Q: xxxx
ctr : 1424  | I: xxxx | Q: xxxx
ctr : 1425  | I: xxxx | Q: xxxx
ctr : 1426  | I: xxxx | Q: xxxx
ctr : 1427  | I: xxxx | Q: xxxx
ctr : 1428  | I: xxxx | Q: xxxx
ctr : 1429  | I: xxxx | Q: xxxx
ctr : 1430  | I: xxxx | Q: xxxx
ctr : 1431  | I: xxxx | Q: xxxx
ctr : 1432  | I: xxxx | Q: xxxx
ctr : 1433  | I: xxxx | Q: xxxx
ctr : 1434  | I: xxxx | Q: xxxx
ctr : 1435  | I: xxxx | Q: xxxx
ctr : 1436  | I: xxxx | Q: xxxx
ctr : 1437  | I: xxxx | Q: xxxx
ctr : 1438  | I: xxxx | Q: xxxx
ctr : 1439  | I: xxxx | Q: xxxx
ctr : 1440  | I: xxxx | Q: xxxx
ctr : 1441  | I: xxxx | Q: xxxx
ctr : 1442  | I: xxxx | Q: xxxx
ctr : 1443  | I: xxxx | Q: xxxx
ctr : 1444  | I: xxxx | Q: xxxx
ctr : 1445  | I: xxxx | Q: xxxx
ctr : 1446  | I: xxxx | Q: xxxx
ctr : 1447  | I: xxxx | Q: xxxx
ctr : 1448  | I: xxxx | Q: xxxx
ctr : 1449  | I: xxxx | Q: xxxx
ctr : 1450  | I: xxxx | Q: xxxx
ctr : 1451  | I: xxxx | Q: xxxx
ctr : 1452  | I: xxxx | Q: xxxx
ctr : 1453  | I: xxxx | Q: xxxx
ctr : 1454  | I: xxxx | Q: xxxx
ctr : 1455  | I: xxxx | Q: xxxx
ctr : 1456  | I: xxxx | Q: xxxx
ctr : 1457  | I: xxxx | Q: xxxx
ctr : 1458  | I: xxxx | Q: xxxx
ctr : 1459  | I: xxxx | Q: xxxx
ctr : 1460  | I: xxxx | Q: xxxx
ctr : 1461  | I: xxxx | Q: xxxx
ctr : 1462  | I: xxxx | Q: xxxx
ctr : 1463  | I: xxxx | Q: xxxx
ctr : 1464  | I: xxxx | Q: xxxx
ctr : 1465  | I: xxxx | Q: xxxx
ctr : 1466  | I: xxxx | Q: xxxx
ctr : 1467  | I: xxxx | Q: xxxx
ctr : 1468  | I: xxxx | Q: xxxx
ctr : 1469  | I: xxxx | Q: xxxx
ctr : 1470  | I: xxxx | Q: xxxx
ctr : 1471  | I: xxxx | Q: xxxx
ctr : 1472  | I: xxxx | Q: xxxx
ctr : 1473  | I: xxxx | Q: xxxx
ctr : 1474  | I: xxxx | Q: xxxx
ctr : 1475  | I: xxxx | Q: xxxx
ctr : 1476  | I: xxxx | Q: xxxx
ctr : 1477  | I: xxxx | Q: xxxx
ctr : 1478  | I: xxxx | Q: xxxx
ctr : 1479  | I: xxxx | Q: xxxx
ctr : 1480  | I: xxxx | Q: xxxx
ctr : 1481  | I: xxxx | Q: xxxx
ctr : 1482  | I: xxxx | Q: xxxx
ctr : 1483  | I: xxxx | Q: xxxx
ctr : 1484  | I: xxxx | Q: xxxx
ctr : 1485  | I: xxxx | Q: xxxx
ctr : 1486  | I: xxxx | Q: xxxx
ctr : 1487  | I: xxxx | Q: xxxx
ctr : 1488  | I: xxxx | Q: xxxx
ctr : 1489  | I: xxxx | Q: xxxx
ctr : 1490  | I: xxxx | Q: xxxx
ctr : 1491  | I: xxxx | Q: xxxx
ctr : 1492  | I: xxxx | Q: xxxx
ctr : 1493  | I: xxxx | Q: xxxx
ctr : 1494  | I: xxxx | Q: xxxx
ctr : 1495  | I: xxxx | Q: xxxx
ctr : 1496  | I: xxxx | Q: xxxx
ctr : 1497  | I: xxxx | Q: xxxx
ctr : 1498  | I: xxxx | Q: xxxx
ctr : 1499  | I: xxxx | Q: xxxx
ctr : 1500  | I: xxxx | Q: xxxx
ctr : 1501  | I: xxxx | Q: xxxx
ctr : 1502  | I: xxxx | Q: xxxx
ctr : 1503  | I: xxxx | Q: xxxx
ctr : 1504  | I: xxxx | Q: xxxx
ctr : 1505  | I: xxxx | Q: xxxx
ctr : 1506  | I: xxxx | Q: xxxx
ctr : 1507  | I: xxxx | Q: xxxx
ctr : 1508  | I: xxxx | Q: xxxx
ctr : 1509  | I: xxxx | Q: xxxx
ctr : 1510  | I: xxxx | Q: xxxx
ctr : 1511  | I: xxxx | Q: xxxx
ctr : 1512  | I: xxxx | Q: xxxx
ctr : 1513  | I: xxxx | Q: xxxx
ctr : 1514  | I: xxxx | Q: xxxx
ctr : 1515  | I: xxxx | Q: xxxx
ctr : 1516  | I: xxxx | Q: xxxx
ctr : 1517  | I: xxxx | Q: xxxx
ctr : 1518  | I: xxxx | Q: xxxx
ctr : 1519  | I: xxxx | Q: xxxx
ctr : 1520  | I: xxxx | Q: xxxx
ctr : 1521  | I: xxxx | Q: xxxx
ctr : 1522  | I: xxxx | Q: xxxx
ctr : 1523  | I: xxxx | Q: xxxx
ctr : 1524  | I: xxxx | Q: xxxx
ctr : 1525  | I: xxxx | Q: xxxx
ctr : 1526  | I: xxxx | Q: xxxx
ctr : 1527  | I: xxxx | Q: xxxx
ctr : 1528  | I: xxxx | Q: xxxx
ctr : 1529  | I: xxxx | Q: xxxx
ctr : 1530  | I: xxxx | Q: xxxx
ctr : 1531  | I: xxxx | Q: xxxx
ctr : 1532  | I: xxxx | Q: xxxx
ctr : 1533  | I: xxxx | Q: xxxx
ctr : 1534  | I: xxxx | Q: xxxx
ctr : 1535  | I: xxxx | Q: xxxx
ctr : 1536  | I: xxxx | Q: xxxx
ctr : 1537  | I: xxxx | Q: xxxx
ctr : 1538  | I: xxxx | Q: xxxx
ctr : 1539  | I: xxxx | Q: xxxx
ctr : 1540  | I: xxxx | Q: xxxx
ctr : 1541  | I: xxxx | Q: xxxx
ctr : 1542  | I: xxxx | Q: xxxx
ctr : 1543  | I: xxxx | Q: xxxx
ctr : 1544  | I: xxxx | Q: xxxx
ctr : 1545  | I: xxxx | Q: xxxx
ctr : 1546  | I: xxxx | Q: xxxx
ctr : 1547  | I: xxxx | Q: xxxx
ctr : 1548  | I: xxxx | Q: xxxx
ctr : 1549  | I: xxxx | Q: xxxx
ctr : 1550  | I: xxxx | Q: xxxx
ctr : 1551  | I: xxxx | Q: xxxx
ctr : 1552  | I: xxxx | Q: xxxx
ctr : 1553  | I: xxxx | Q: xxxx
ctr : 1554  | I: xxxx | Q: xxxx
ctr : 1555  | I: xxxx | Q: xxxx
ctr : 1556  | I: xxxx | Q: xxxx
ctr : 1557  | I: xxxx | Q: xxxx
ctr : 1558  | I: xxxx | Q: xxxx
ctr : 1559  | I: xxxx | Q: xxxx
ctr : 1560  | I: xxxx | Q: xxxx
ctr : 1561  | I: xxxx | Q: xxxx
ctr : 1562  | I: xxxx | Q: xxxx
ctr : 1563  | I: xxxx | Q: xxxx
ctr : 1564  | I: xxxx | Q: xxxx
ctr : 1565  | I: xxxx | Q: xxxx
ctr : 1566  | I: xxxx | Q: xxxx
ctr : 1567  | I: xxxx | Q: xxxx
ctr : 1568  | I: xxxx | Q: xxxx
ctr : 1569  | I: xxxx | Q: xxxx
ctr : 1570  | I: xxxx | Q: xxxx
ctr : 1571  | I: xxxx | Q: xxxx
ctr : 1572  | I: xxxx | Q: xxxx
ctr : 1573  | I: xxxx | Q: xxxx
ctr : 1574  | I: xxxx | Q: xxxx
ctr : 1575  | I: xxxx | Q: xxxx
ctr : 1576  | I: xxxx | Q: xxxx
ctr : 1577  | I: xxxx | Q: xxxx
ctr : 1578  | I: xxxx | Q: xxxx
ctr : 1579  | I: xxxx | Q: xxxx
ctr : 1580  | I: xxxx | Q: xxxx
ctr : 1581  | I: xxxx | Q: xxxx
ctr : 1582  | I: xxxx | Q: xxxx
ctr : 1583  | I: xxxx | Q: xxxx
ctr : 1584  | I: xxxx | Q: xxxx
ctr : 1585  | I: xxxx | Q: xxxx
ctr : 1586  | I: xxxx | Q: xxxx
ctr : 1587  | I: xxxx | Q: xxxx
ctr : 1588  | I: xxxx | Q: xxxx
ctr : 1589  | I: xxxx | Q: xxxx
ctr : 1590  | I: xxxx | Q: xxxx
ctr : 1591  | I: xxxx | Q: xxxx
ctr : 1592  | I: xxxx | Q: xxxx
ctr : 1593  | I: xxxx | Q: xxxx
ctr : 1594  | I: xxxx | Q: xxxx
ctr : 1595  | I: xxxx | Q: xxxx
ctr : 1596  | I: xxxx | Q: xxxx
ctr : 1597  | I: xxxx | Q: xxxx
ctr : 1598  | I: xxxx | Q: xxxx
ctr : 1599  | I: xxxx | Q: xxxx
ctr : 1600  | I: xxxx | Q: xxxx
ctr : 1601  | I: xxxx | Q: xxxx
ctr : 1602  | I: xxxx | Q: xxxx
ctr : 1603  | I: xxxx | Q: xxxx
ctr : 1604  | I: xxxx | Q: xxxx
ctr : 1605  | I: xxxx | Q: xxxx
ctr : 1606  | I: xxxx | Q: xxxx
ctr : 1607  | I: xxxx | Q: xxxx
ctr : 1608  | I: xxxx | Q: xxxx
ctr : 1609  | I: xxxx | Q: xxxx
ctr : 1610  | I: xxxx | Q: xxxx
ctr : 1611  | I: xxxx | Q: xxxx
ctr : 1612  | I: xxxx | Q: xxxx
ctr : 1613  | I: xxxx | Q: xxxx
ctr : 1614  | I: xxxx | Q: xxxx
ctr : 1615  | I: xxxx | Q: xxxx
ctr : 1616  | I: xxxx | Q: xxxx
ctr : 1617  | I: xxxx | Q: xxxx
ctr : 1618  | I: xxxx | Q: xxxx
ctr : 1619  | I: xxxx | Q: xxxx
ctr : 1620  | I: xxxx | Q: xxxx
ctr : 1621  | I: xxxx | Q: xxxx
ctr : 1622  | I: xxxx | Q: xxxx
ctr : 1623  | I: xxxx | Q: xxxx
ctr : 1624  | I: xxxx | Q: xxxx
ctr : 1625  | I: xxxx | Q: xxxx
ctr : 1626  | I: xxxx | Q: xxxx
ctr : 1627  | I: xxxx | Q: xxxx
ctr : 1628  | I: xxxx | Q: xxxx
ctr : 1629  | I: xxxx | Q: xxxx
ctr : 1630  | I: xxxx | Q: xxxx
ctr : 1631  | I: xxxx | Q: xxxx
ctr : 1632  | I: xxxx | Q: xxxx
ctr : 1633  | I: xxxx | Q: xxxx
ctr : 1634  | I: xxxx | Q: xxxx
ctr : 1635  | I: xxxx | Q: xxxx
ctr : 1636  | I: xxxx | Q: xxxx
ctr : 1637  | I: xxxx | Q: xxxx
ctr : 1638  | I: xxxx | Q: xxxx
ctr : 1639  | I: xxxx | Q: xxxx
ctr : 1640  | I: xxxx | Q: xxxx
ctr : 1641  | I: xxxx | Q: xxxx
ctr : 1642  | I: xxxx | Q: xxxx
ctr : 1643  | I: xxxx | Q: xxxx
ctr : 1644  | I: xxxx | Q: xxxx
ctr : 1645  | I: xxxx | Q: xxxx
ctr : 1646  | I: xxxx | Q: xxxx
ctr : 1647  | I: xxxx | Q: xxxx
ctr : 1648  | I: xxxx | Q: xxxx
ctr : 1649  | I: xxxx | Q: xxxx
ctr : 1650  | I: xxxx | Q: xxxx
ctr : 1651  | I: xxxx | Q: xxxx
ctr : 1652  | I: xxxx | Q: xxxx
ctr : 1653  | I: xxxx | Q: xxxx
ctr : 1654  | I: xxxx | Q: xxxx
ctr : 1655  | I: xxxx | Q: xxxx
ctr : 1656  | I: xxxx | Q: xxxx
ctr : 1657  | I: xxxx | Q: xxxx
ctr : 1658  | I: xxxx | Q: xxxx
ctr : 1659  | I: xxxx | Q: xxxx
ctr : 1660  | I: xxxx | Q: xxxx
ctr : 1661  | I: xxxx | Q: xxxx
ctr : 1662  | I: xxxx | Q: xxxx
ctr : 1663  | I: xxxx | Q: xxxx
ctr : 1664  | I: xxxx | Q: xxxx
ctr : 1665  | I: xxxx | Q: xxxx
ctr : 1666  | I: xxxx | Q: xxxx
ctr : 1667  | I: xxxx | Q: xxxx
ctr : 1668  | I: xxxx | Q: xxxx
ctr : 1669  | I: xxxx | Q: xxxx
ctr : 1670  | I: xxxx | Q: xxxx
ctr : 1671  | I: xxxx | Q: xxxx
ctr : 1672  | I: xxxx | Q: xxxx
ctr : 1673  | I: xxxx | Q: xxxx
ctr : 1674  | I: xxxx | Q: xxxx
ctr : 1675  | I: xxxx | Q: xxxx
ctr : 1676  | I: xxxx | Q: xxxx
ctr : 1677  | I: xxxx | Q: xxxx
ctr : 1678  | I: xxxx | Q: xxxx
ctr : 1679  | I: xxxx | Q: xxxx
ctr : 1680  | I: xxxx | Q: xxxx
ctr : 1681  | I: xxxx | Q: xxxx
ctr : 1682  | I: xxxx | Q: xxxx
ctr : 1683  | I: xxxx | Q: xxxx
ctr : 1684  | I: xxxx | Q: xxxx
ctr : 1685  | I: xxxx | Q: xxxx
ctr : 1686  | I: xxxx | Q: xxxx
ctr : 1687  | I: xxxx | Q: xxxx
ctr : 1688  | I: xxxx | Q: xxxx
ctr : 1689  | I: xxxx | Q: xxxx
ctr : 1690  | I: xxxx | Q: xxxx
ctr : 1691  | I: xxxx | Q: xxxx
ctr : 1692  | I: xxxx | Q: xxxx
ctr : 1693  | I: xxxx | Q: xxxx
ctr : 1694  | I: xxxx | Q: xxxx
ctr : 1695  | I: xxxx | Q: xxxx
ctr : 1696  | I: xxxx | Q: xxxx
ctr : 1697  | I: xxxx | Q: xxxx
ctr : 1698  | I: xxxx | Q: xxxx
ctr : 1699  | I: xxxx | Q: xxxx
ctr : 1700  | I: xxxx | Q: xxxx
ctr : 1701  | I: xxxx | Q: xxxx
ctr : 1702  | I: xxxx | Q: xxxx
ctr : 1703  | I: xxxx | Q: xxxx
ctr : 1704  | I: xxxx | Q: xxxx
ctr : 1705  | I: xxxx | Q: xxxx
ctr : 1706  | I: xxxx | Q: xxxx
ctr : 1707  | I: xxxx | Q: xxxx
ctr : 1708  | I: xxxx | Q: xxxx
ctr : 1709  | I: xxxx | Q: xxxx
ctr : 1710  | I: xxxx | Q: xxxx
ctr : 1711  | I: xxxx | Q: xxxx
ctr : 1712  | I: xxxx | Q: xxxx
ctr : 1713  | I: xxxx | Q: xxxx
ctr : 1714  | I: xxxx | Q: xxxx
ctr : 1715  | I: xxxx | Q: xxxx
ctr : 1716  | I: xxxx | Q: xxxx
ctr : 1717  | I: xxxx | Q: xxxx
ctr : 1718  | I: xxxx | Q: xxxx
ctr : 1719  | I: xxxx | Q: xxxx
ctr : 1720  | I: xxxx | Q: xxxx
ctr : 1721  | I: xxxx | Q: xxxx
ctr : 1722  | I: xxxx | Q: xxxx
ctr : 1723  | I: xxxx | Q: xxxx
ctr : 1724  | I: xxxx | Q: xxxx
ctr : 1725  | I: xxxx | Q: xxxx
ctr : 1726  | I: xxxx | Q: xxxx
ctr : 1727  | I: xxxx | Q: xxxx
ctr : 1728  | I: xxxx | Q: xxxx
ctr : 1729  | I: xxxx | Q: xxxx
ctr : 1730  | I: xxxx | Q: xxxx
ctr : 1731  | I: xxxx | Q: xxxx
ctr : 1732  | I: xxxx | Q: xxxx
ctr : 1733  | I: xxxx | Q: xxxx
ctr : 1734  | I: xxxx | Q: xxxx
ctr : 1735  | I: xxxx | Q: xxxx
ctr : 1736  | I: xxxx | Q: xxxx
ctr : 1737  | I: xxxx | Q: xxxx
ctr : 1738  | I: xxxx | Q: xxxx
ctr : 1739  | I: xxxx | Q: xxxx
ctr : 1740  | I: xxxx | Q: xxxx
ctr : 1741  | I: xxxx | Q: xxxx
ctr : 1742  | I: xxxx | Q: xxxx
ctr : 1743  | I: xxxx | Q: xxxx
ctr : 1744  | I: xxxx | Q: xxxx
ctr : 1745  | I: xxxx | Q: xxxx
ctr : 1746  | I: xxxx | Q: xxxx
ctr : 1747  | I: xxxx | Q: xxxx
ctr : 1748  | I: xxxx | Q: xxxx
ctr : 1749  | I: xxxx | Q: xxxx
ctr : 1750  | I: xxxx | Q: xxxx
ctr : 1751  | I: xxxx | Q: xxxx
ctr : 1752  | I: xxxx | Q: xxxx
ctr : 1753  | I: xxxx | Q: xxxx
ctr : 1754  | I: xxxx | Q: xxxx
ctr : 1755  | I: xxxx | Q: xxxx
ctr : 1756  | I: xxxx | Q: xxxx
ctr : 1757  | I: xxxx | Q: xxxx
ctr : 1758  | I: xxxx | Q: xxxx
ctr : 1759  | I: xxxx | Q: xxxx
ctr : 1760  | I: xxxx | Q: xxxx
ctr : 1761  | I: xxxx | Q: xxxx
ctr : 1762  | I: xxxx | Q: xxxx
ctr : 1763  | I: xxxx | Q: xxxx
ctr : 1764  | I: xxxx | Q: xxxx
ctr : 1765  | I: xxxx | Q: xxxx
ctr : 1766  | I: xxxx | Q: xxxx
ctr : 1767  | I: xxxx | Q: xxxx
ctr : 1768  | I: xxxx | Q: xxxx
ctr : 1769  | I: xxxx | Q: xxxx
ctr : 1770  | I: xxxx | Q: xxxx
ctr : 1771  | I: xxxx | Q: xxxx
ctr : 1772  | I: xxxx | Q: xxxx
ctr : 1773  | I: xxxx | Q: xxxx
ctr : 1774  | I: xxxx | Q: xxxx
ctr : 1775  | I: xxxx | Q: xxxx
ctr : 1776  | I: xxxx | Q: xxxx
ctr : 1777  | I: xxxx | Q: xxxx
ctr : 1778  | I: xxxx | Q: xxxx
ctr : 1779  | I: xxxx | Q: xxxx
ctr : 1780  | I: xxxx | Q: xxxx
ctr : 1781  | I: xxxx | Q: xxxx
ctr : 1782  | I: xxxx | Q: xxxx
ctr : 1783  | I: xxxx | Q: xxxx
ctr : 1784  | I: xxxx | Q: xxxx
ctr : 1785  | I: xxxx | Q: xxxx
ctr : 1786  | I: xxxx | Q: xxxx
ctr : 1787  | I: xxxx | Q: xxxx
ctr : 1788  | I: xxxx | Q: xxxx
ctr : 1789  | I: xxxx | Q: xxxx
ctr : 1790  | I: xxxx | Q: xxxx
ctr : 1791  | I: xxxx | Q: xxxx
ctr : 1792  | I: xxxx | Q: xxxx
ctr : 1793  | I: xxxx | Q: xxxx
ctr : 1794  | I: xxxx | Q: xxxx
ctr : 1795  | I: xxxx | Q: xxxx
ctr : 1796  | I: xxxx | Q: xxxx
ctr : 1797  | I: xxxx | Q: xxxx
ctr : 1798  | I: xxxx | Q: xxxx
ctr : 1799  | I: xxxx | Q: xxxx
ctr : 1800  | I: xxxx | Q: xxxx
ctr : 1801  | I: xxxx | Q: xxxx
ctr : 1802  | I: xxxx | Q: xxxx
ctr : 1803  | I: xxxx | Q: xxxx
ctr : 1804  | I: xxxx | Q: xxxx
ctr : 1805  | I: xxxx | Q: xxxx
ctr : 1806  | I: xxxx | Q: xxxx
ctr : 1807  | I: xxxx | Q: xxxx
ctr : 1808  | I: xxxx | Q: xxxx
ctr : 1809  | I: xxxx | Q: xxxx
ctr : 1810  | I: xxxx | Q: xxxx
ctr : 1811  | I: xxxx | Q: xxxx
ctr : 1812  | I: xxxx | Q: xxxx
ctr : 1813  | I: xxxx | Q: xxxx
ctr : 1814  | I: xxxx | Q: xxxx
ctr : 1815  | I: xxxx | Q: xxxx
ctr : 1816  | I: xxxx | Q: xxxx
ctr : 1817  | I: xxxx | Q: xxxx
ctr : 1818  | I: xxxx | Q: xxxx
ctr : 1819  | I: xxxx | Q: xxxx
ctr : 1820  | I: xxxx | Q: xxxx
ctr : 1821  | I: xxxx | Q: xxxx
ctr : 1822  | I: xxxx | Q: xxxx
ctr : 1823  | I: xxxx | Q: xxxx
ctr : 1824  | I: xxxx | Q: xxxx
ctr : 1825  | I: xxxx | Q: xxxx
ctr : 1826  | I: xxxx | Q: xxxx
ctr : 1827  | I: xxxx | Q: xxxx
ctr : 1828  | I: xxxx | Q: xxxx
ctr : 1829  | I: xxxx | Q: xxxx
ctr : 1830  | I: xxxx | Q: xxxx
ctr : 1831  | I: xxxx | Q: xxxx
ctr : 1832  | I: xxxx | Q: xxxx
ctr : 1833  | I: xxxx | Q: xxxx
ctr : 1834  | I: xxxx | Q: xxxx
ctr : 1835  | I: xxxx | Q: xxxx
